PID,Isolate Id,Time from initialization,GC Event,Total size of objects before GC,Total size of objects after GC,Total memory allocated before GC,Total memory allocated after GC,Time in GC,Time in external callbacks,Marking info,Reason for GC trigger,Reason for GC
62598,0x102004600,31601,Scavenge,94.4,91.7,118.0,124.0,15.9,0,,allocation failure,
62598,0x102004600,31620,Scavenge,100.7,98.1,124.0,131.0,16.7,0,,allocation failure,
62598,0x102004600,31642,Scavenge,107.5,104.8,131.0,138.0,19.8,0,,allocation failure,
62598,0x102004600,31660,Scavenge,113.8,111.3,138.0,145.0,16.4,0,,allocation failure,
62598,0x102004600,31679,Scavenge,120.5,117.9,145.0,151.0,16.6,0,,allocation failure,
62598,0x102004600,31702,Scavenge,127.0,124.4,151.0,158.0,20.3,0,,allocation failure,
62598,0x102004600,31728,Scavenge,133.6,131.0,158.0,165.0,18.9,0,+ 5.2 ms in 148 steps since last GC,allocation failure,
62598,0x102004600,31753,Scavenge,140.1,137.5,165.0,171.0,17.4,0,+ 5.8 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,31779,Scavenge,146.7,144.1,171.0,178.0,17.7,0,+ 5.6 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,31795,Mark-sweep,149.0,33.2,178.0,70.0,11.9,0,"+ 19.3 ms in 520 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,31812,Scavenge,45.4,41.9,70.0,72.0,13.9,0,,allocation failure,
62598,0x102004600,31832,Scavenge,48.9,46.9,72.0,81.0,18.7,0,,allocation failure,
62598,0x102004600,31851,Scavenge,57.6,54.6,81.0,86.0,15.5,0,,allocation failure,
62598,0x102004600,31873,Scavenge,62.7,60.3,86.0,94.0,20.3,0,,allocation failure,
62598,0x102004600,31891,Scavenge,70.3,67.5,94.0,100.0,15.0,0,,allocation failure,
62598,0x102004600,31911,Scavenge,76.1,73.6,100.0,107.0,17.4,0,,allocation failure,
62598,0x102004600,31933,Scavenge,83.2,80.5,107.0,113.0,19.9,0,,allocation failure,
62598,0x102004600,31952,Scavenge,89.4,86.8,113.0,120.0,16.4,0,,allocation failure,
62598,0x102004600,31970,Scavenge,96.2,93.5,120.0,126.0,15.8,0,,allocation failure,
62598,0x102004600,31988,Scavenge,102.6,100.0,126.0,133.0,16.1,0,,allocation failure,
62598,0x102004600,32007,Scavenge,109.3,106.6,133.0,140.0,17.3,0,,allocation failure,
62598,0x102004600,32025,Scavenge,115.7,113.1,140.0,147.0,16.0,0,,allocation failure,
62598,0x102004600,32045,Scavenge,122.4,119.7,147.0,153.0,17.8,0,,allocation failure,
62598,0x102004600,32064,Scavenge,128.9,126.3,153.0,160.0,16.3,0,,allocation failure,
62598,0x102004600,32088,Scavenge,135.5,132.9,160.0,167.0,16.8,0,+ 5.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,32115,Scavenge,142.0,139.4,167.0,173.0,18.5,0,+ 5.7 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,32140,Scavenge,148.6,146.0,173.0,180.0,17.4,0,+ 5.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,32165,Scavenge,155.1,152.5,180.0,187.0,17.3,0,+ 5.1 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,32175,Mark-sweep,154.7,39.7,187.0,79.0,7.8,0,"+ 23.1 ms in 623 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,32191,Scavenge,53.8,49.8,79.0,79.0,12.2,0,,allocation failure,
62598,0x102004600,32211,Scavenge,55.4,53.8,79.0,89.0,18.2,0,,allocation failure,
62598,0x102004600,32226,Scavenge,65.5,62.2,89.0,93.0,13.1,0,,allocation failure,
62598,0x102004600,32245,Scavenge,69.5,67.4,93.0,101.0,17.2,0,,allocation failure,
62598,0x102004600,32265,Scavenge,77.9,74.9,101.0,107.0,18.0,0,,allocation failure,
62598,0x102004600,32283,Scavenge,83.2,80.8,107.0,114.0,16.1,0,,allocation failure,
62598,0x102004600,32301,Scavenge,90.7,87.9,114.0,120.0,15.3,0,,allocation failure,
62598,0x102004600,32319,Scavenge,96.6,94.1,120.0,127.0,16.2,0,,allocation failure,
62598,0x102004600,32337,Scavenge,103.6,100.9,127.0,134.0,15.7,0,,allocation failure,
62598,0x102004600,32355,Scavenge,109.8,107.3,134.0,141.0,15.7,0,,allocation failure,
62598,0x102004600,32373,Scavenge,116.6,113.9,141.0,147.0,15.4,0,,allocation failure,
62598,0x102004600,32391,Scavenge,123.0,120.4,147.0,154.0,15.2,0,,allocation failure,
62598,0x102004600,32408,Scavenge,129.7,127.0,154.0,161.0,15.2,0,,allocation failure,
62598,0x102004600,32426,Scavenge,136.2,133.6,161.0,167.0,15.7,0,,allocation failure,
62598,0x102004600,32445,Scavenge,142.8,140.2,167.0,174.0,16.4,0,,allocation failure,
62598,0x102004600,32467,Scavenge,149.3,146.7,174.0,181.0,19.1,0,,allocation failure,
62598,0x102004600,32486,Scavenge,155.9,153.3,181.0,187.0,15.7,0,,allocation failure,
62598,0x102004600,32504,Scavenge,162.4,159.8,187.0,194.0,15.9,0,,allocation failure,
62598,0x102004600,32529,Scavenge,169.0,166.4,194.0,201.0,18.1,0,+ 5.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,32553,Scavenge,175.6,172.9,201.0,207.0,16.9,0,+ 5.1 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,32567,Mark-sweep,177.6,23.7,207.0,61.0,9.4,0,"+ 13.0 ms in 367 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,32583,Scavenge,36.1,32.5,61.0,62.0,12.7,0,,allocation failure,
62598,0x102004600,32601,Scavenge,39.4,37.5,62.0,71.0,17.0,0,,allocation failure,
62598,0x102004600,32617,Scavenge,48.3,45.2,71.0,76.0,13.5,0,,allocation failure,
62598,0x102004600,32635,Scavenge,53.2,50.9,76.0,84.0,16.7,0,,allocation failure,
62598,0x102004600,32653,Scavenge,60.9,58.1,84.0,90.0,14.8,0,,allocation failure,
62598,0x102004600,32670,Scavenge,66.7,64.2,90.0,97.0,15.3,0,,allocation failure,
62598,0x102004600,32687,Scavenge,73.8,71.1,97.0,103.0,15.0,0,,allocation failure,
62598,0x102004600,32705,Scavenge,80.0,77.4,103.0,110.0,15.7,0,,allocation failure,
62598,0x102004600,32722,Scavenge,86.8,84.1,110.0,117.0,15.8,0,,allocation failure,
62598,0x102004600,32741,Scavenge,93.2,90.6,117.0,124.0,16.2,0,,allocation failure,
62598,0x102004600,32764,Scavenge,99.9,97.2,124.0,130.0,16.2,0,+ 5.1 ms in 149 steps since last GC,allocation failure,
62598,0x102004600,32788,Scavenge,106.3,103.7,130.0,137.0,16.9,0,+ 5.2 ms in 145 steps since last GC,allocation failure,
62598,0x102004600,32813,Scavenge,113.0,110.3,137.0,144.0,17.2,0,+ 5.4 ms in 148 steps since last GC,allocation failure,
62598,0x102004600,32848,Scavenge,119.5,116.9,144.0,150.0,23.6,0,+ 7.8 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,32879,Scavenge,126.1,123.4,150.0,157.0,22.6,0,+ 5.8 ms in 148 steps since last GC,allocation failure,
62598,0x102004600,32888,Mark-sweep,125.3,48.5,157.0,88.0,7.7,0,"+ 30.7 ms in 764 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,32903,Scavenge,62.9,58.8,88.0,88.0,10.6,0,,allocation failure,
62598,0x102004600,32923,Scavenge,64.2,62.7,88.0,98.0,18.9,0,,allocation failure,
62598,0x102004600,32940,Scavenge,74.5,71.1,98.0,102.0,13.4,0,,allocation failure,
62598,0x102004600,32959,Scavenge,78.4,76.3,102.0,110.0,17.2,0,,allocation failure,
62598,0x102004600,32982,Scavenge,86.9,83.9,110.0,116.0,19.7,0,,allocation failure,
62598,0x102004600,33005,Scavenge,92.1,89.7,116.0,123.0,20.3,0,,allocation failure,
62598,0x102004600,33023,Scavenge,99.6,96.8,123.0,129.0,15.8,0,,allocation failure,
62598,0x102004600,33044,Scavenge,105.5,103.0,129.0,137.0,17.5,0,,allocation failure,
62598,0x102004600,33062,Scavenge,112.5,109.8,137.0,143.0,15.8,0,,allocation failure,
62598,0x102004600,33080,Scavenge,118.8,116.2,143.0,150.0,16.3,0,,allocation failure,
62598,0x102004600,33099,Scavenge,125.6,122.9,150.0,156.0,16.0,0,,allocation failure,
62598,0x102004600,33117,Scavenge,131.9,129.4,156.0,163.0,16.0,0,,allocation failure,
62598,0x102004600,33135,Scavenge,138.6,136.0,163.0,170.0,16.4,0,,allocation failure,
62598,0x102004600,33153,Scavenge,145.1,142.5,170.0,176.0,15.9,0,,allocation failure,
62598,0x102004600,33171,Scavenge,151.7,149.1,176.0,183.0,16.1,0,,allocation failure,
62598,0x102004600,33189,Scavenge,158.2,155.6,183.0,190.0,15.5,0,,allocation failure,
62598,0x102004600,33214,Scavenge,164.8,162.2,190.0,196.0,22.9,0,,allocation failure,
62598,0x102004600,33232,Scavenge,171.4,168.8,196.0,203.0,15.7,0,,allocation failure,
62598,0x102004600,33250,Scavenge,178.0,175.3,203.0,210.0,15.7,0,,allocation failure,
62598,0x102004600,33272,Scavenge,184.5,181.9,210.0,216.0,19.8,0,,allocation failure,
62598,0x102004600,33290,Scavenge,191.1,188.4,216.0,223.0,15.6,0,,allocation failure,
62598,0x102004600,33311,Scavenge,197.6,195.0,223.0,230.0,17.8,0,,allocation failure,
62598,0x102004600,33329,Scavenge,204.2,201.6,230.0,236.0,15.5,0,,allocation failure,
62598,0x102004600,33354,Scavenge,210.7,208.1,236.0,243.0,16.9,0,+ 5.3 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,33386,Scavenge,217.3,214.7,243.0,250.0,21.3,0,+ 7.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,33417,Scavenge,223.9,221.2,250.0,256.0,22.0,0,+ 6.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,33439,Mark-sweep,229.9,36.7,256.0,71.0,14.8,0,"+ 24.5 ms in 575 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,33460,Scavenge,46.3,43.5,71.0,75.0,18.2,0,,allocation failure,
62598,0x102004600,33479,Scavenge,52.4,49.9,75.0,82.0,17.3,0,,allocation failure,
62598,0x102004600,33497,Scavenge,59.2,56.6,82.0,89.0,15.6,0,,allocation failure,
62598,0x102004600,33514,Scavenge,65.6,63.0,89.0,96.0,15.1,0,,allocation failure,
62598,0x102004600,33532,Scavenge,72.3,69.7,96.0,102.0,15.7,0,,allocation failure,
62598,0x102004600,33550,Scavenge,78.8,76.2,102.0,109.0,15.7,0,,allocation failure,
62598,0x102004600,33570,Scavenge,85.4,82.8,109.0,116.0,18.2,0,,allocation failure,
62598,0x102004600,33589,Scavenge,91.9,89.3,116.0,122.0,15.8,0,,allocation failure,
62598,0x102004600,33607,Scavenge,98.5,95.9,122.0,129.0,16.0,0,,allocation failure,
62598,0x102004600,33629,Scavenge,105.0,102.4,129.0,136.0,20.6,0,,allocation failure,
62598,0x102004600,33653,Scavenge,111.6,109.0,136.0,142.0,20.7,0,,allocation failure,
62598,0x102004600,33678,Scavenge,118.2,115.5,142.0,149.0,23.1,0,,allocation failure,
62598,0x102004600,33701,Scavenge,124.7,122.1,149.0,156.0,20.0,0,,allocation failure,
62598,0x102004600,33721,Scavenge,131.3,128.7,156.0,162.0,18.4,0,,allocation failure,
62598,0x102004600,33748,Scavenge,137.9,135.2,162.0,169.0,18.6,0,+ 5.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,33774,Scavenge,144.4,141.8,169.0,176.0,17.5,0,+ 5.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,33806,Scavenge,151.0,148.4,176.0,182.0,24.2,0,+ 5.3 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,33831,Scavenge,157.5,154.9,182.0,189.0,17.2,0,+ 6.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,33856,Scavenge,164.1,161.5,189.0,196.0,17.1,0,+ 5.1 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,33867,Mark-sweep,163.5,48.5,196.0,88.0,8.8,0,"+ 29.5 ms in 765 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,33882,Scavenge,62.8,58.7,88.0,88.0,11.1,0,,allocation failure,
62598,0x102004600,33908,Scavenge,64.2,62.7,88.0,98.0,24.7,0,,allocation failure,
62598,0x102004600,33927,Scavenge,74.4,71.1,98.0,102.0,15.9,0,,allocation failure,
62598,0x102004600,33950,Scavenge,78.4,76.3,102.0,110.0,21.1,0,,allocation failure,
62598,0x102004600,33971,Scavenge,86.8,83.8,110.0,116.0,16.9,0,,allocation failure,
62598,0x102004600,33994,Scavenge,92.1,89.7,116.0,123.0,21.4,0,,allocation failure,
62598,0x102004600,34016,Scavenge,99.6,96.7,123.0,129.0,18.9,0,,allocation failure,
62598,0x102004600,34040,Scavenge,105.4,103.0,129.0,137.0,21.8,0,,allocation failure,
62598,0x102004600,34059,Scavenge,112.5,109.8,137.0,143.0,16.2,0,,allocation failure,
62598,0x102004600,34077,Scavenge,118.7,116.2,143.0,150.0,16.0,0,,allocation failure,
62598,0x102004600,34095,Scavenge,125.5,122.8,150.0,156.0,15.2,0,,allocation failure,
62598,0x102004600,34113,Scavenge,131.9,129.3,156.0,163.0,16.3,0,,allocation failure,
62598,0x102004600,34132,Scavenge,138.6,135.9,163.0,170.0,16.8,0,,allocation failure,
62598,0x102004600,34152,Scavenge,145.1,142.4,170.0,176.0,17.8,0,,allocation failure,
62598,0x102004600,34174,Scavenge,151.7,149.0,176.0,183.0,19.6,0,,allocation failure,
62598,0x102004600,34193,Scavenge,158.2,155.6,183.0,190.0,16.2,0,,allocation failure,
62598,0x102004600,34212,Scavenge,164.8,162.2,190.0,196.0,17.0,0,,allocation failure,
62598,0x102004600,34230,Scavenge,171.3,168.7,196.0,203.0,15.4,0,,allocation failure,
62598,0x102004600,34251,Scavenge,177.9,175.3,203.0,210.0,17.5,0,,allocation failure,
62598,0x102004600,34269,Scavenge,184.5,181.8,210.0,216.0,16.0,0,,allocation failure,
62598,0x102004600,34286,Scavenge,191.0,188.4,216.0,223.0,15.3,0,,allocation failure,
62598,0x102004600,34305,Scavenge,197.6,195.0,223.0,230.0,16.0,0,,allocation failure,
62598,0x102004600,34329,Scavenge,204.1,201.5,230.0,236.0,17.0,0,+ 4.9 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,34343,Mark-sweep,205.2,13.4,236.0,51.0,9.6,0,"+ 7.6 ms in 203 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,34359,Scavenge,26.5,22.8,51.0,52.0,12.6,0,,allocation failure,
62598,0x102004600,34382,Scavenge,29.2,27.3,52.0,61.0,21.5,0,,allocation failure,
62598,0x102004600,34399,Scavenge,38.5,35.3,61.0,66.0,13.9,0,,allocation failure,
62598,0x102004600,34418,Scavenge,43.1,40.9,66.0,74.0,17.2,0,,allocation failure,
62598,0x102004600,34436,Scavenge,51.1,48.1,74.0,80.0,14.6,0,,allocation failure,
62598,0x102004600,34453,Scavenge,56.6,54.2,80.0,87.0,16.0,0,,allocation failure,
62598,0x102004600,34480,Scavenge,63.9,61.1,87.0,93.0,16.6,0,+ 6.8 ms in 156 steps since last GC,allocation failure,
62598,0x102004600,34508,Scavenge,69.9,67.4,93.0,100.0,21.0,0,+ 5.3 ms in 140 steps since last GC,allocation failure,
62598,0x102004600,34533,Scavenge,76.9,74.2,100.0,107.0,17.3,0,+ 5.6 ms in 152 steps since last GC,allocation failure,
62598,0x102004600,34559,Scavenge,83.2,80.6,107.0,114.0,17.2,0,+ 5.8 ms in 143 steps since last GC,allocation failure,
62598,0x102004600,34588,Scavenge,89.9,87.3,114.0,120.0,21.6,0,+ 5.7 ms in 149 steps since last GC,allocation failure,
62598,0x102004600,34610,Mark-sweep,94.9,54.7,120.0,90.0,14.3,0,"+ 34.6 ms in 862 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,34628,Scavenge,64.9,61.9,90.0,94.0,15.4,0,,allocation failure,
62598,0x102004600,34652,Scavenge,70.3,67.9,94.0,101.0,21.4,0,,allocation failure,
62598,0x102004600,34674,Scavenge,77.6,74.9,101.0,107.0,17.7,0,,allocation failure,
62598,0x102004600,34691,Scavenge,83.7,81.2,107.0,114.0,15.6,0,,allocation failure,
62598,0x102004600,34709,Scavenge,90.6,87.9,114.0,121.0,15.4,0,,allocation failure,
62598,0x102004600,34727,Scavenge,96.9,94.3,121.0,128.0,15.7,0,,allocation failure,
62598,0x102004600,34744,Scavenge,103.7,101.0,128.0,134.0,15.6,0,,allocation failure,
62598,0x102004600,34763,Scavenge,110.1,107.5,134.0,141.0,15.9,0,,allocation failure,
62598,0x102004600,34787,Scavenge,116.7,114.1,141.0,148.0,22.1,0,,allocation failure,
62598,0x102004600,34810,Scavenge,123.2,120.6,148.0,154.0,20.2,0,,allocation failure,
62598,0x102004600,34830,Scavenge,129.8,127.2,154.0,161.0,17.8,0,,allocation failure,
62598,0x102004600,34853,Scavenge,136.4,133.7,161.0,168.0,20.2,0,,allocation failure,
62598,0x102004600,34873,Scavenge,142.9,140.3,168.0,174.0,18.1,0,,allocation failure,
62598,0x102004600,34891,Scavenge,149.5,146.9,174.0,181.0,15.5,0,,allocation failure,
62598,0x102004600,34909,Scavenge,156.1,153.4,181.0,188.0,15.3,0,,allocation failure,
62598,0x102004600,34927,Scavenge,162.6,160.0,188.0,194.0,15.5,0,,allocation failure,
62598,0x102004600,34945,Scavenge,169.2,166.6,194.0,201.0,16.1,0,,allocation failure,
62598,0x102004600,34964,Scavenge,175.7,173.1,201.0,208.0,16.1,0,,allocation failure,
62598,0x102004600,34987,Scavenge,182.3,179.7,208.0,214.0,20.1,0,,allocation failure,
62598,0x102004600,35009,Scavenge,188.9,186.2,214.0,221.0,19.0,0,,allocation failure,
62598,0x102004600,35033,Scavenge,195.4,192.8,221.0,228.0,20.7,0,,allocation failure,
62598,0x102004600,35052,Scavenge,202.0,199.4,228.0,234.0,16.2,0,,allocation failure,
62598,0x102004600,35070,Scavenge,208.5,205.9,234.0,241.0,15.7,0,,allocation failure,
62598,0x102004600,35094,Scavenge,215.1,212.5,241.0,248.0,17.1,0,+ 5.1 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35119,Scavenge,221.7,219.0,248.0,254.0,17.6,0,+ 5.7 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35147,Scavenge,228.2,225.6,254.0,261.0,19.6,0,+ 5.4 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35177,Scavenge,234.8,232.2,261.0,268.0,20.8,0,+ 6.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35209,Scavenge,241.3,238.7,268.0,274.0,23.5,0,+ 6.4 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35224,Mark-sweep,243.6,51.5,274.0,89.0,10.6,0,"+ 32.3 ms in 813 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,35241,Scavenge,63.7,60.2,89.0,91.0,13.8,0,,allocation failure,
62598,0x102004600,35262,Scavenge,67.2,65.2,91.0,99.0,18.8,0,,allocation failure,
62598,0x102004600,35283,Scavenge,76.0,72.9,99.0,104.0,17.8,0,,allocation failure,
62598,0x102004600,35302,Scavenge,81.0,78.7,104.0,112.0,17.5,0,,allocation failure,
62598,0x102004600,35320,Scavenge,88.6,85.8,112.0,118.0,15.7,0,,allocation failure,
62598,0x102004600,35340,Scavenge,94.4,91.9,118.0,125.0,17.3,0,,allocation failure,
62598,0x102004600,35360,Scavenge,101.5,98.8,125.0,132.0,16.8,0,,allocation failure,
62598,0x102004600,35382,Scavenge,107.7,105.1,132.0,139.0,19.0,0,,allocation failure,
62598,0x102004600,35403,Scavenge,114.5,111.9,139.0,145.0,18.6,0,,allocation failure,
62598,0x102004600,35422,Scavenge,120.9,118.3,145.0,152.0,16.8,0,,allocation failure,
62598,0x102004600,35444,Scavenge,127.6,124.9,152.0,158.0,19.4,0,,allocation failure,
62598,0x102004600,35463,Scavenge,134.1,131.5,158.0,165.0,17.1,0,,allocation failure,
62598,0x102004600,35482,Scavenge,140.7,138.1,165.0,172.0,15.9,0,,allocation failure,
62598,0x102004600,35501,Scavenge,147.2,144.6,172.0,178.0,17.1,0,,allocation failure,
62598,0x102004600,35519,Scavenge,153.8,151.2,178.0,185.0,15.9,0,,allocation failure,
62598,0x102004600,35538,Scavenge,160.3,157.7,185.0,192.0,17.1,0,,allocation failure,
62598,0x102004600,35556,Scavenge,166.9,164.3,192.0,198.0,15.3,0,,allocation failure,
62598,0x102004600,35573,Scavenge,173.5,170.8,198.0,205.0,15.3,0,,allocation failure,
62598,0x102004600,35591,Scavenge,180.0,177.4,205.0,212.0,15.8,0,,allocation failure,
62598,0x102004600,35609,Scavenge,186.6,184.0,212.0,218.0,15.8,0,,allocation failure,
62598,0x102004600,35627,Scavenge,193.1,190.5,218.0,225.0,16.2,0,,allocation failure,
62598,0x102004600,35646,Scavenge,199.7,197.1,225.0,232.0,16.3,0,,allocation failure,
62598,0x102004600,35664,Scavenge,206.3,203.6,232.0,238.0,15.9,0,,allocation failure,
62598,0x102004600,35689,Scavenge,212.8,210.2,238.0,245.0,17.6,0,+ 5.7 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,35716,Scavenge,219.4,216.8,245.0,252.0,18.4,0,+ 5.9 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35747,Scavenge,225.9,223.3,252.0,258.0,22.8,0,+ 6.0 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35781,Scavenge,232.5,229.9,258.0,265.0,26.0,0,+ 5.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,35801,Mark-sweep,236.6,44.0,265.0,80.0,14.6,0,"+ 27.2 ms in 692 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,35820,Scavenge,54.9,51.7,80.0,83.0,14.7,0,,allocation failure,
62598,0x102004600,35846,Scavenge,59.7,57.4,83.0,91.0,24.3,0,,allocation failure,
62598,0x102004600,35867,Scavenge,67.5,64.6,91.0,97.0,18.1,0,,allocation failure,
62598,0x102004600,35894,Scavenge,73.1,70.7,97.0,104.0,24.8,0,,allocation failure,
62598,0x102004600,35912,Scavenge,80.4,77.6,104.0,110.0,15.5,0,,allocation failure,
62598,0x102004600,35935,Scavenge,86.5,83.9,110.0,117.0,20.6,0,,allocation failure,
62598,0x102004600,35957,Scavenge,93.3,90.7,117.0,123.0,19.7,0,,allocation failure,
62598,0x102004600,35976,Scavenge,99.7,97.1,123.0,130.0,16.5,0,,allocation failure,
62598,0x102004600,35997,Scavenge,106.4,103.7,130.0,137.0,18.4,0,,allocation failure,
62598,0x102004600,36017,Scavenge,112.8,110.2,137.0,144.0,17.4,0,,allocation failure,
62598,0x102004600,36036,Scavenge,119.5,116.8,144.0,150.0,16.5,0,,allocation failure,
62598,0x102004600,36055,Scavenge,126.0,123.4,150.0,157.0,17.0,0,,allocation failure,
62598,0x102004600,36076,Scavenge,132.6,130.0,157.0,164.0,19.1,0,,allocation failure,
62598,0x102004600,36097,Scavenge,139.1,136.5,164.0,170.0,18.5,0,,allocation failure,
